"stationname","month","year","aver_co","aver_o3","aver_pm10","aver_pm25","avg_temp","avg_wind"
GaziBaba,4.0,2018.0,0.043674698795180725,,41.02080237741456,,,
GaziBaba,4.0,2019.0,0.0599721059972106,,0.0,,,
GaziBaba,5.0,2015.0,0.5311526479750779,,46.898753894081,,21.580415384615392,2.0002615384615376
GaziBaba,5.0,2017.0,0.5813953488372093,,44.561549100968186,,15.16263440860215,1.924731182795699
GaziBaba,5.0,2018.0,0.0,,36.24098124098124,,,
GaziBaba,5.0,2019.0,0.0,,0.0,,,
GaziBaba,6.0,2015.0,0.021374045801526718,,36.305936073059364,,23.10638846737481,2.346540212443095
GaziBaba,6.0,2016.0,1.6099481865284966,42.860253328000006,46.50952316076294,19.05496031746031,19.075065247252745,1.7370398351648357
GaziBaba,6.0,2017.0,0.005628517823639775,,54.022590361445786,,21.673482726423902,1.6602941176470585
GaziBaba,6.0,2018.0,0.0,,30.159817351598175,,,
GaziBaba,6.0,2019.0,0.0,,0.0,,,
GaziBaba,7.0,2015.0,0.0700152207001522,,41.16286149162862,,28.32403817914832,2.1173127753303964
GaziBaba,7.0,2016.0,1.4478027681660892,30.870928571428575,72.08037593984963,11.356818181818184,18.78736097465123,2.0237885635684796
GaziBaba,7.0,2017.0,0.12903225806451613,,48.683284457478,,24.709537572254334,1.8381502890173411
GaziBaba,7.0,2018.0,0.0013440860215053765,,32.626344086021504,,,
GaziBaba,7.0,2019.0,0.001349527665317139,,,,,
GaziBaba,8.0,2015.0,0.1596244131455399,,41.86666666666667,,24.840358814352584,1.5618408736349467
GaziBaba,8.0,2016.0,0.19944211994421185,3.542272727272728,78.54558064516125,0.3217171717171718,19.006638314324373,2.0790798376184023
GaziBaba,8.0,2017.0,0.5465587044534413,,47.008810572687224,,25.702956989247312,1.799731182795699
GaziBaba,8.0,2018.0,0.0029282576866764276,,53.99016393442623,,,
GaziBaba,8.0,2019.0,0.0,,,,,
GaziBaba,9.0,2015.0,0.20534223706176963,,50.93333333333333,,18.90121681864235,2.070080547112462
GaziBaba,9.0,2016.0,0.6568627450980378,19.511613924050614,35.93535460992908,11.483498896247248,15.800574037834313,1.5710002174385729
GaziBaba,9.0,2017.0,0.7674094707520891,,35.41225626740947,,19.401960784313726,1.4803921568627452
GaziBaba,9.0,2018.0,0.0677710843373494,,,,,
GaziBaba,9.0,2019.0,0.2107843137254902,,26.364532019704434,,,
GaziBaba,10.0,2015.0,0.8422939068100358,,44.17482517482517,,11.723743589743595,1.9604017094017103
GaziBaba,10.0,2016.0,0.3145394736842102,92.21347826086958,62.21878130217024,39.82765432098765,10.762987220447277,1.8075399361022368
GaziBaba,10.0,2017.0,0.907608695652174,,45.30936227951153,,12.773889636608345,1.5746971736204576
GaziBaba,10.0,2018.0,0.7446236559139785,,,,,
GaziBaba,10.0,2019.0,0.4979536152796726,,49.355862068965514,,,
GaziBaba,11.0,2015.0,8.306358381502891,,99.04020979020979,,8.292206095790998,1.6484155781325598
GaziBaba,11.0,2016.0,1.1909217877094973,,112.51511173184359,,5.469972067039106,1.858058659217877
GaziBaba,11.0,2017.0,1.1442577030812324,,69.26750700280112,,7.375698324022347,1.2667597765363128
GaziBaba,11.0,2018.0,1.1728571428571428,,,,,
GaziBaba,11.0,2019.0,0.1750841750841751,,42.24745762711864,,,
GaziBaba,12.0,2015.0,,,173.71288743882545,,3.0506353276353266,1.4342575973409324
GaziBaba,12.0,2016.0,2.0346070460704615,31.000060606060618,185.59267663043454,32.843586956521726,-1.1415718157181576,1.8840379403794032
GaziBaba,12.0,2017.0,1.4502046384720328,,96.82264665757162,,3.439189189189189,1.6635135135135135
GaziBaba,12.0,2018.0,1.5376344086021505,,,,,
Gjorce,1.0,2019.0,,,171.83870967741936,70.76881720430107,,
Gjorce,2.0,2019.0,,,80.25675675675676,31.70870870870871,,
Gjorce,3.0,2019.0,,,43.33918918918919,17.855405405405406,,
Gjorce,4.0,2019.0,,,25.225,10.640277777777778,,
Gjorce,5.0,2019.0,,,13.737196765498652,6.30188679245283,,
Gjorce,6.0,2019.0,,,15.93,7.261428571428572,,
Gjorce,7.0,2018.0,,,13.9,13.00625,,
Gjorce,7.0,2019.0,,,14.567954220314736,7.113018597997139,,
Gjorce,8.0,2018.0,,,19.4421768707483,18.03265306122449,,
Gjorce,8.0,2019.0,,,19.42297297297297,8.837837837837839,,
Gjorce,9.0,2018.0,,,18.836111111111112,16.96388888888889,,
Gjorce,9.0,2019.0,,,48.0,19.42105263157895,,
Gjorce,10.0,2018.0,,,30.99462365591398,25.831989247311828,,
Gjorce,10.0,2019.0,,,,,,
Gjorce,11.0,2018.0,,,17.35195530726257,11.824022346368714,,
Gjorce,11.0,2019.0,,,,,,
Gjorce,12.0,2018.0,,,9.237903225806452,3.8333333333333335,,
GjorceMobilna,9.0,2019.0,0.0387243735763098,45.41425389755011,28.17283950617284,15.55421686746988,,
GjorceMobilna,10.0,2019.0,0.17886178861788618,28.705405405405404,52.50744248985115,33.404341926729984,,
GjorceMobilna,11.0,2019.0,0.28378378378378377,11.454545454545455,41.69023569023569,31.585616438356166,,
GjorcePolicija,1.0,2019.0,,,47.00672043010753,36.755376344086024,,
GjorcePolicija,2.0,2019.0,,,12.132132132132131,9.432432432432432,,
GjorcePolicija,3.0,2019.0,,,6.361299052774019,5.331529093369418,,
GjorcePolicija,4.0,2019.0,,,2.5097222222222224,2.1444444444444444,,
GjorcePolicija,5.0,2019.0,,,5.257412398921833,4.400269541778976,,
GjorcePolicija,6.0,2019.0,,,4.616541353383458,3.8020050125313283,,
GjorcePolicija,7.0,2019.0,,,11.375722543352602,9.904624277456648,,
GjorcePolicija,8.0,2019.0,,,11.394308943089431,9.705962059620596,,
GjorcePolicija,9.0,2019.0,,,14.109722222222222,11.61111111111111,,
GjorcePolicija,10.0,2019.0,,,25.959349593495936,20.959349593495936,,
GjorcePolicija,11.0,2018.0,,,14.147806004618937,11.300230946882218,,
GjorcePolicija,11.0,2019.0,,,23.654362416107382,19.43959731543624,,
GjorcePolicija,12.0,2018.0,,,44.350806451612904,31.93951612903226,,
GoceStudentski3Luftdaten,8.0,2019.0,,,8.837254901960785,6.8882352941176475,,
GoceStudentski3Luftdaten,9.0,2019.0,,,10.553745928338762,8.5,,
GoceStudentski3Luftdaten,10.0,2019.0,,,18.929752066115704,16.322314049586776,,
GoceStudentski3Luftdaten,11.0,2019.0,,,18.209302325581394,15.372093023255815,,
Gostivar,1.0,2018.0,,31.0,156.5,,,
Gostivar,1.0,2019.0,2.3761840324763193,33.76995940460081,103.0297699594046,,,
Gostivar,2.0,2018.0,1.1317365269461077,35.75115919629057,68.56105100463678,,,
Gostivar,2.0,2019.0,0.9313432835820895,39.08358208955224,56.88059701492537,,,
Gostivar,3.0,2018.0,0.3801801801801802,57.07616361071932,57.57545839210155,,,
Gostivar,3.0,2019.0,0.25,57.96046852122987,33.001461988304094,,,
Gostivar,4.0,2018.0,0.9096209912536443,58.965014577259474,47.81049562682216,,,
Gostivar,4.0,2019.0,0.1043115438108484,59.73537604456825,30.881780250347706,,,
Gostivar,5.0,2018.0,0.1673881673881674,46.855507868383405,33.45922746781116,,,
Gostivar,5.0,2019.0,0.008695652173913044,63.77391304347826,14.547826086956523,,,
Gostivar,6.0,2018.0,0.0,48.005524861878456,28.298342541436465,,,
Gostivar,6.0,2019.0,0.0,65.3568345323741,23.189928057553956,,,
Gostivar,7.0,2018.0,0.0,53.25268817204301,34.971774193548384,,,
Gostivar,7.0,2019.0,0.009446693657219974,64.03778677462888,48.01345291479821,,,
Gostivar,8.0,2018.0,0.021929824561403508,50.56954612005857,47.879941434846266,,,
Gostivar,8.0,2019.0,0.9551282051282052,72.2415196743555,,,,
Gostivar,9.0,2018.0,0.07093184979137691,67.48956884561892,25.29346314325452,,,
Gostivar,9.0,2019.0,0.09076923076923077,56.54404945904173,,,,
Gostivar,10.0,2018.0,0.5477792732166891,48.088829071332434,39.48048452220727,,,
Gostivar,10.0,2019.0,0.6521739130434783,38.56811989100817,,,,
Gostivar,11.0,2018.0,1.146131805157593,24.24355300859599,66.98137535816619,,,
Gostivar,11.0,2019.0,0.5288135593220339,19.847457627118644,,,,
Gostivar,12.0,2018.0,1.9758064516129032,24.52016129032258,81.80913978494624,,,
Ilinden,7.0,2018.0,,,10.723270440251572,9.40251572327044,,
Ilinden,8.0,2018.0,,,7.870748299319728,6.733333333333333,,
Ilinden,9.0,2018.0,,,10.270833333333334,8.573611111111111,,
Ilinden,10.0,2018.0,,,19.833333333333332,15.525537634408602,,
Ilinden,11.0,2018.0,,,40.970670391061454,31.466480446927374,,
Ilinden,12.0,2018.0,,,81.2002688172043,55.54838709677419,,
Izlet,1.0,2019.0,,,107.64112903225806,72.82123655913979,,
Izlet,2.0,2019.0,,,41.288288288288285,29.6021021021021,,
Izlet,3.0,2019.0,,,26.692828146143437,20.67388362652233,,
Izlet,4.0,2019.0,,,15.52361111111111,12.520833333333334,,
Izlet,5.0,2019.0,,,8.893530997304582,7.462264150943396,,
Izlet,6.0,2019.0,,,10.45,8.935294117647059,,
Izlet,7.0,2019.0,,,9.593197278911564,8.514285714285714,,
Izlet,8.0,2019.0,,,10.245566166439291,9.173260572987722,,
Izlet,9.0,2019.0,,,13.16268656716418,11.526865671641792,,
Izlet,10.0,2019.0,,,28.459722222222222,24.408333333333335,,
Izlet,11.0,2018.0,,,39.77829099307159,30.367205542725173,,
Izlet,11.0,2019.0,,,21.91891891891892,18.77027027027027,,
Izlet,12.0,2018.0,,,92.50940860215054,62.47715053763441,,
Karpos,1.0,2015.0,1.4153627311522048,20.47008547008547,107.1951219512195,84.21710526315789,4.3917553191489365,2.419946808510638
Karpos,1.0,2016.0,,,82.48,,-9.57,1.0
Karpos,1.0,2017.0,1.4921090387374463,45.569384835479255,162.08250355618776,132.43409742120343,-6.569832402234637,1.7192737430167597
Karpos,1.0,2018.0,,43.04674220963173,107.44096728307255,75.71123755334281,,
Karpos,1.0,2019.0,0.0,0.0,104.51891891891891,81.02972972972972,,
Karpos,2.0,2015.0,0.5297906602254429,28.753623188405797,69.08373590982286,55.21317157712305,6.158621794871791,2.110587606837603
Karpos,2.0,2017.0,1.0716417910447762,23.60059612518629,129.03432835820897,90.91641791044776,2.962574850299401,1.4550898203592815
Karpos,2.0,2018.0,,34.92519083969466,58.57339449541284,41.484709480122326,,
Karpos,2.0,2019.0,0.0,0.0,58.06110283159463,41.216095380029806,,
Karpos,3.0,2015.0,0.13609467455621302,35.37278106508876,36.849112426035504,26.16990291262136,7.158725637181412,2.3814092953523245
Karpos,3.0,2017.0,0.1378737541528239,27.985049833887043,50.05481727574751,38.12624584717608,8.923705722070844,2.3419618528610355
Karpos,3.0,2018.0,,31.368345323741007,47.427338129496405,32.216138328530256,,
Karpos,3.0,2019.0,0.0,0.0,51.35755813953488,34.9100145137881,,
Karpos,4.0,2015.0,0.02627511591962906,47.6625386996904,28.462132921174653,18.60615883306321,13.57155251141552,2.594657534246577
Karpos,4.0,2017.0,0.004559270516717325,29.797856049004594,30.08372093023256,25.04855842185129,10.237693389592124,1.9985935302390998
Karpos,4.0,2018.0,,29.622535211267607,42.81549295774648,21.887323943661972,,
Karpos,4.0,2019.0,0.0,0.0,35.56381486676017,26.14804469273743,,
Karpos,5.0,2015.0,0.0,49.77759472817134,32.220757825370676,17.655417406749557,21.580415384615378,2.000261538461538
Karpos,5.0,2017.0,0.0,30.18032786885246,29.086183310533517,21.49658002735978,15.150740242261104,1.9246298788694483
Karpos,5.0,2018.0,,34.58725761772853,30.778393351800553,23.141274238227147,,
Karpos,5.0,2019.0,0.0,0.0,14.443478260869565,10.79304347826087,,
Karpos,6.0,2015.0,0.004580152671755725,58.23287671232877,28.463414634146343,23.84860557768924,23.106388467374806,2.3465402124430956
Karpos,6.0,2016.0,0.08519512195121949,44.717512195121955,32.47653658536585,23.91431707317074,19.180264423076927,1.7629464285714287
Karpos,6.0,2017.0,0.0014347202295552368,42.90606936416185,33.375545851528386,24.39136690647482,21.661538461538463,1.66013986013986
Karpos,6.0,2018.0,,34.33920704845815,29.490909090909092,22.75151515151515,,
Karpos,6.0,2019.0,0.0,0.0,17.237132352941178,10.833570412517782,,
Karpos,7.0,2015.0,0.0,71.82051282051282,33.64856711915535,32.64556962025316,28.32403817914832,2.117312775330397
Karpos,7.0,2016.0,0.08127819548872167,62.20196696696693,31.298857142857145,30.123704819277112,18.742318399161583,2.0101026724307327
Karpos,7.0,2017.0,0.001483679525222552,50.97032640949555,32.95548961424333,28.098228663446054,24.698986975397975,1.837916063675832
Karpos,7.0,2018.0,,49.395161290322584,29.594086021505376,18.793010752688172,,
Karpos,7.0,2019.0,,,29.12039312039312,19.522267206477732,,
Karpos,8.0,2015.0,0.0,69.05733558178753,33.02866779089376,31.689713322091063,24.840358814352587,1.561840873634945
Karpos,8.0,2016.0,0.09268802228412258,59.643077994428914,34.38682451253482,31.999888888888872,19.009203556930192,2.0750434950705587
Karpos,8.0,2017.0,0.0,49.53846153846154,37.29459459459459,28.028378378378378,25.702956989247312,1.799731182795699
Karpos,8.0,2018.0,,45.916666666666664,32.32991202346041,32.77155172413793,,
Karpos,8.0,2019.0,,,36.40334572490706,30.43013698630137,,
Karpos,9.0,2015.0,0.05602716468590832,45.34697217675941,37.629324546952226,32.391869918699186,18.901216818642347,2.070080547112462
Karpos,9.0,2016.0,0.5643913713405241,37.997574334898296,46.181715610510054,38.01008333333331,15.808222439660792,1.5752109154163942
Karpos,9.0,2017.0,,32.181311018131105,33.401398601398604,23.195530726256983,19.401960784313726,1.4803921568627452
Karpos,9.0,2018.0,,52.66481223922114,36.82475660639778,,,
Karpos,9.0,2019.0,,,33.21266233766234,27.440322580645162,,
Karpos,10.0,2015.0,0.15955473098330242,21.22909090909091,42.92028985507246,38.658135283363805,11.723743589743588,1.960401709401709
Karpos,10.0,2016.0,0.19819488817891365,16.584680511182096,51.77513599999999,39.22779552715654,10.762987220447291,1.807539936102236
Karpos,10.0,2017.0,,26.123822341857334,51.920698924731184,37.983870967741936,12.773889636608345,1.5746971736204576
Karpos,10.0,2018.0,,37.23924731182796,50.818548387096776,42.27777777777778,,
Karpos,10.0,2019.0,,,51.112834978843445,37.77049180327869,,
Karpos,11.0,2015.0,0.8870703764320785,10.465573770491803,91.65967741935484,80.16785714285714,8.292206095791006,1.6484155781325598
Karpos,11.0,2016.0,0.7637321937321943,12.042375533428157,95.50641025641023,74.02975783475783,5.469972067039106,1.858058659217877
Karpos,11.0,2017.0,,40.151685393258425,81.21067415730337,59.42837078651685,7.381818181818182,1.2685314685314686
Karpos,11.0,2018.0,,45.656836461126005,76.21,53.53285714285714,,
Karpos,11.0,2019.0,,,34.37162162162162,23.52364864864865,,
Karpos,12.0,2015.0,1.5704387990762125,6.784897025171625,160.87964601769912,152.64674868189806,3.0506353276353293,1.4342575973409304
Karpos,12.0,2016.0,1.7409633649932166,32.10213315217391,150.73353658536587,118.81169836956518,-1.1409607577807839,1.883274695534507
Karpos,12.0,2017.0,,32.47010869565217,102.33016304347827,73.13315217391305,3.450134770889488,1.6549865229110512
Karpos,12.0,2018.0,,,105.60349462365592,74.16263440860214,,
Karpos2,1.0,2019.0,,,120.97983870967742,54.016129032258064,,
Karpos2,2.0,2019.0,,,46.33783783783784,21.06156156156156,,
Karpos2,3.0,2019.0,,,30.14343707713126,14.667117726657645,,
Karpos2,4.0,2019.0,,,18.570833333333333,9.608333333333333,,
Karpos2,5.0,2019.0,,,9.277628032345014,5.347708894878706,,
Karpos2,6.0,2019.0,,,10.891176470588235,6.754411764705883,,
Karpos2,7.0,2019.0,,,9.713305898491084,6.540466392318244,,
Karpos2,8.0,2019.0,,,10.896700143472023,7.229555236728838,,
Karpos2,9.0,2019.0,,,13.64375,8.134375,,
Karpos2,10.0,2019.0,,,32.44230769230769,17.384615384615383,,
Karpos2,11.0,2019.0,,,24.118279569892472,13.435483870967742,,
Karpos2,12.0,2018.0,,,97.92142857142858,40.49285714285714,,
Kavadarci,1.0,2015.0,1.9316239316239316,,116.25714285714285,,6.762500000000001,1.9319680851063832
Kavadarci,1.0,2016.0,,,180.26,,-9.17,0.48
Kavadarci,1.0,2017.0,1.4752791068580542,,102.47460317460317,,-4.614685314685315,1.5412587412587413
Kavadarci,1.0,2018.0,,,88.21107784431138,,,
Kavadarci,1.0,2019.0,2.1986486486486485,34.87972972972973,79.14864864864865,,,
Kavadarci,2.0,2015.0,1.1254019292604502,,72.97110754414125,,7.18927884615385,2.0139423076923064
Kavadarci,2.0,2017.0,0.5831265508684863,,116.18608169440242,,4.061561561561562,1.6006006006006006
Kavadarci,2.0,2018.0,1.1925465838509317,50.90277777777778,57.439418416801296,,,
Kavadarci,2.0,2019.0,0.970193740685544,47.78688524590164,79.85842026825634,,,
Kavadarci,3.0,2015.0,1.900593471810089,,87.63150074294205,,8.348830584707645,2.0450674662668646
Kavadarci,3.0,2017.0,0.0016891891891891893,,61.78246205733558,,9.098092643051771,2.162125340599455
Kavadarci,3.0,2018.0,0.9253731343283582,60.59850746268657,57.201492537313435,,,
Kavadarci,3.0,2019.0,0.9616477272727273,50.05531914893617,56.642450142450144,,,
Kavadarci,4.0,2015.0,0.8031496062992126,,42.187747035573125,,14.655106707317085,2.428003048780488
Kavadarci,4.0,2017.0,0.0,,47.95638629283489,,10.655933806146573,2.0281323877068558
Kavadarci,4.0,2018.0,0.8535502958579881,72.34171597633136,38.18934911242604,,,
Kavadarci,4.0,2019.0,0.6220362622036262,51.50974930362117,18.87760778859527,,,
Kavadarci,5.0,2015.0,0.07342657342657342,,42.92832167832168,,22.112784615384605,1.9642000000000004
Kavadarci,5.0,2017.0,,,52.4264705882353,,15.466397849462366,1.881720430107527
Kavadarci,5.0,2018.0,0.5836909871244635,76.68669527896996,40.091559370529325,,,
Kavadarci,5.0,2019.0,0.19304347826086957,70.06260869565217,0.0,,,
Kavadarci,6.0,2015.0,0.006069802731411229,,47.267884322678846,,24.52455235204855,1.9031714719271624
Kavadarci,6.0,2016.0,0.3504146341463417,13.390035335689046,48.03897560975611,36.186666666666675,20.419763617677287,1.9179547790339153
Kavadarci,6.0,2017.0,,,50.401785714285715,,22.0682841068917,1.6933895921237694
Kavadarci,6.0,2018.0,0.2961876832844575,74.3601756954612,32.71595900439239,,,
Kavadarci,6.0,2019.0,0.5077138849929874,77.99719495091163,0.0,,,
Kavadarci,7.0,2015.0,0.2688821752265861,,32.72121212121212,,29.35273127753305,1.7948164464023495
Kavadarci,7.0,2016.0,2.839584158415838,25.659665427509292,23.65131970260223,15.454059999999998,19.896899194340758,1.7887600707408147
Kavadarci,7.0,2017.0,,,43.39067055393586,,24.584659913169318,1.9435600578871202
Kavadarci,7.0,2018.0,0.4475806451612903,86.33736559139786,41.88306451612903,,,
Kavadarci,7.0,2019.0,0.611336032388664,84.95816464237517,,,,
Kavadarci,8.0,2015.0,0.1677115987460815,,31.194312796208532,,26.53035881435256,1.5104680187207489
Kavadarci,8.0,2016.0,1.0750758853288354,16.836252465483234,24.312752420470275,40.88004201680673,19.635902051877654,1.5562408052651953
Kavadarci,8.0,2017.0,,,38.98158640226629,,24.61700680272109,1.9306122448979592
Kavadarci,8.0,2018.0,0.30600292825768666,79.32796486090776,42.72287390029326,,,
Kavadarci,8.0,2019.0,0.6052631578947368,87.66895604395604,,,,
Kavadarci,9.0,2015.0,0.2076069730586371,,30.67503924646782,,20.269066463724002,1.845124302384576
Kavadarci,9.0,2016.0,0.929093799682035,26.287729124236254,28.367959677419346,12.598283410138254,16.344038559107055,1.4327940856707984
Kavadarci,9.0,2017.0,,,34.65444287729196,,19.558823529411764,1.6666666666666667
Kavadarci,9.0,2018.0,0.27399165507649514,76.10013908205842,41.543810848400554,,,
Kavadarci,9.0,2019.0,0.43217665615141954,66.28322784810126,,,,
Kavadarci,10.0,2015.0,0.7847222222222222,,38.6295652173913,,12.788155065082064,1.7713271080928135
Kavadarci,10.0,2016.0,0.7589435336976321,22.665217391304342,31.138098720292486,28.379753086419754,12.18332268370607,1.8890894568690102
Kavadarci,10.0,2017.0,,,39.15736766809728,,12.825268817204302,1.6868279569892473
Kavadarci,10.0,2018.0,0.989247311827957,47.85215053763441,55.104838709677416,,,
Kavadarci,10.0,2019.0,0.4829467939972715,44.952185792349724,,,,
Kavadarci,11.0,2015.0,1.490625,,66.50154798761609,,9.098174396135269,1.4044149758454119
Kavadarci,11.0,2016.0,2.85179640718563,,66.61434654919232,,6.7128451882845175,1.8814644351464431
Kavadarci,11.0,2017.0,,,71.35882352941177,,7.506311360448808,1.5778401122019636
Kavadarci,11.0,2018.0,1.4835479256080115,28.938483547925607,70.64377682403433,,,
Kavadarci,11.0,2019.0,0.7508417508417509,29.627986348122867,,,,
Kavadarci,12.0,2015.0,1.598736176935229,,80.346687211094,,3.2369186677519988,1.1589943698277023
Kavadarci,12.0,2016.0,2.0466333333333324,34.009905882352946,133.28836120401337,17.99197640117996,-0.8170149253731341,1.583812754409768
Kavadarci,12.0,2017.0,,,78.71388499298737,,3.775815217391304,1.8179347826086956
Kavadarci,12.0,2018.0,1.8897849462365592,27.330645161290324,99.75,,,
KavadarciCentarUGD,1.0,2019.0,,,104.90994623655914,,,
KavadarciCentarUGD,2.0,2019.0,,,54.245535714285715,,,
KavadarciCentarUGD,3.0,2019.0,,,31.104054054054053,,,
KavadarciCentarUGD,4.0,2019.0,,,18.74861111111111,,,
KavadarciCentarUGD,5.0,2019.0,,,8.928571428571429,,,
KavadarciCentarUGD,6.0,2019.0,,,10.528913963328632,,,
KavadarciCentarUGD,7.0,2019.0,,,14.137228260869565,,,
KavadarciCentarUGD,8.0,2019.0,,,15.56140350877193,,,
KavadarciCentarUGD,9.0,2019.0,,,18.429878048780488,,,
KavadarciCentarUGD,10.0,2019.0,,,31.85195530726257,,,
KavadarciCentarUGD,11.0,2019.0,,,28.95744680851064,,,
KavadarciCentarUGD,12.0,2018.0,,,99.87790697674419,,,
KavadarciVatashaUGD,1.0,2019.0,,,104.22177419354838,,,
KavadarciVatashaUGD,2.0,2019.0,,,51.44345238095238,,,
KavadarciVatashaUGD,3.0,2019.0,,,24.17972972972973,,,
KavadarciVatashaUGD,4.0,2019.0,,,19.226388888888888,,,
KavadarciVatashaUGD,5.0,2019.0,,,7.435309973045822,,,
KavadarciVatashaUGD,6.0,2019.0,,,7.417489421720734,,,
KavadarciVatashaUGD,7.0,2019.0,,,9.976902173913043,,,
KavadarciVatashaUGD,8.0,2019.0,,,11.3306342780027,,,
KavadarciVatashaUGD,9.0,2019.0,,,12.802228412256268,,,
KavadarciVatashaUGD,10.0,2019.0,,,26.188022284122564,,,
KavadarciVatashaUGD,11.0,2019.0,,,23.59531772575251,,,
KavadarciVatashaUGD,12.0,2018.0,,,103.40406976744185,,,
KejMakedonijaPulse,7.0,2019.0,,,31.2,18.56,,
KejMakedonijaPulse,8.0,2019.0,,,16.707048458149778,9.64977973568282,,
KejMakedonijaPulse,9.0,2019.0,,,20.310126582278482,11.936708860759493,,
KejMakedonijaPulse,10.0,2019.0,,,31.284122562674096,15.331476323119777,,
KejMakedonijaPulse,11.0,2019.0,,,32.09395973154363,14.45578231292517,,
Kicevo,1.0,2015.0,2.9131054131054133,19.716119828815977,208.641940085592,,2.7890957446808513,1.8976063829787233
Kicevo,1.0,2016.0,,,130.23,,-11.33,0.65
Kicevo,1.0,2017.0,5.827880512091038,24.46941678520626,114.43201133144476,,-9.404394576905096,1.5624123422159888
Kicevo,1.0,2018.0,,20.315625,70.33489827856025,,,
Kicevo,1.0,2019.0,1.568918918918919,29.67837837837838,103.35,,,
Kicevo,2.0,2015.0,3.0564784053156147,30.348837209302324,124.00498338870432,,2.734423076923074,1.600240384615384
Kicevo,2.0,2017.0,3.2875399361022364,39.22354694485842,86.9865871833085,,0.6240601503759399,1.5082706766917293
Kicevo,2.0,2018.0,0.9520295202952029,30.01206896551724,56.41206896551724,,,
Kicevo,2.0,2019.0,0.5320417287630402,46.742175856929954,54.68554396423249,,,
Kicevo,3.0,2015.0,1.4260355029585798,37.59763313609467,86.14644970414201,,6.641056547619046,1.75126488095238
Kicevo,3.0,2017.0,0.5917602996254682,70.46996466431095,50.55830388692579,,5.035374149659864,1.8625850340136054
Kicevo,3.0,2018.0,1.0477815699658704,46.916666666666664,41.09134615384615,,,
Kicevo,3.0,2019.0,0.7831325301204819,44.049853372434015,38.07174887892376,,,
Kicevo,4.0,2015.0,1.083969465648855,48.725190839694655,55.86085626911315,,13.08491628614916,1.9048554033485543
Kicevo,4.0,2017.0,0.043478260869565216,86.08199356913184,37.18167202572347,,6.704225352112676,1.5943661971830987
Kicevo,4.0,2018.0,0.9764521193092621,53.151651651651655,30.37237237237237,,,
Kicevo,4.0,2019.0,0.20555555555555555,64.62482566248256,56.4231843575419,,,
Kicevo,5.0,2015.0,0.9316770186335404,43.31521739130435,42.03265940902022,,20.26038520801232,1.9045916795069335
Kicevo,5.0,2017.0,,104.11489361702128,23.082655826558266,,10.903225806451612,1.7768817204301075
Kicevo,5.0,2018.0,0.6388467374810318,51.37518910741301,23.323325635103927,,,
Kicevo,5.0,2019.0,0.0,59.06956521739131,39.79304347826087,,,
Kicevo,6.0,2015.0,0.30045523520485584,41.25948406676783,31.942336874051595,,22.71437025796661,1.8221244309559939
Kicevo,6.0,2016.0,0.9396325459317583,31.938134517766503,34.038074866310176,12.216804511278198,15.866627747252746,1.790942078754579
Kicevo,6.0,2017.0,,40.59110473457676,24.258941344778254,,18.279836829836828,1.2251748251748251
Kicevo,6.0,2018.0,0.07462686567164178,54.97014925373134,17.119402985074625,,,
Kicevo,6.0,2019.0,0.0,61.107994389901826,9.903133903133902,,,
Kicevo,7.0,2015.0,0.2986425339366516,46.38461538461539,37.2579185520362,,28.932466960352414,1.5741556534508063
Kicevo,7.0,2016.0,0.7275925925925932,44.37445288753797,40.66867069486404,29.311940298507466,15.82913342503439,1.4459363332678323
Kicevo,7.0,2017.0,,48.05483870967742,25.633870967741935,,21.416184971098264,1.3323699421965318
Kicevo,7.0,2018.0,0.0,48.45222072678331,20.22880215343203,,,
Kicevo,7.0,2019.0,0.05787781350482315,63.99325236167341,,,,
Kicevo,8.0,2015.0,0.1234375,41.19405320813772,42.901408450704224,,22.49544461778471,1.5495475819032767
Kicevo,8.0,2016.0,0.2957229832572295,44.71148760330578,36.08780991735538,1.06542654028436,15.71880178087495,1.5614614789005035
Kicevo,8.0,2017.0,,44.18257261410788,30.874135546334717,,21.850159163256027,1.4229195088676672
Kicevo,8.0,2018.0,0.0,15.980645161290322,25.012875536480685,,,
Kicevo,8.0,2019.0,0.0,73.89603283173734,,,,
Kicevo,9.0,2015.0,0.12324492979719189,33.77604976671851,33.6484375,,15.402285967578509,1.54701874366768
Kicevo,9.0,2016.0,0.4786356589147281,35.536111111111104,39.83589341692787,19.91477966101695,12.20685293904472,1.4626628977313914
Kicevo,9.0,2017.0,,29.193548387096776,20.44039270687237,,16.598877980364655,1.4221598877980364
Kicevo,9.0,2018.0,2.640625,25.717261904761905,22.726008344923503,,,
Kicevo,9.0,2019.0,0.02875399361022364,61.00792393026941,,,,
Kicevo,10.0,2015.0,0.6863084922010398,19.435233160621763,49.91551724137931,,8.906112054329371,1.6075042444821732
Kicevo,10.0,2016.0,0.6367623604465708,28.530877192982462,51.631004784688976,78.78616161616165,8.375023923444973,1.5147208931419458
Kicevo,10.0,2017.0,,20.44804318488529,34.67611336032389,,11.335127860026917,1.2234185733512786
Kicevo,10.0,2018.0,,,38.407936507936505,,,
Kicevo,10.0,2019.0,0.4829467939972715,36.68715846994535,,,,
Kicevo,11.0,2015.0,1.4817073170731707,20.90297339593114,81.65692307692308,,5.64691485244316,1.494630382196419
